Frequency (Hz)	Level (dB)
1870.361328	-56.077545
1870.605469	-59.092770
1870.849609	-55.648499
1871.093750	-52.465733
1871.337891	-54.459351
1871.582031	-59.226170
1871.826172	-56.384506
1872.070313	-52.764412
1872.314453	-54.173733
1872.558594	-59.073334
1872.802734	-55.700600
1873.046875	-54.425774
1873.291016	-54.091183
1873.535156	-58.664948
1873.779297	-58.885769
1874.023438	-54.997818
1874.267578	-53.370934
1874.511719	-59.176281
1874.755859	-58.182022
1875.000000	-55.112000
1875.244141	-52.538765
1875.488281	-56.640987
1875.732422	-60.656384
1875.976563	-55.764893
1876.220703	-52.774437
1876.464844	-56.801903
1876.708984	-58.033512
1876.953125	-55.626179
1877.197266	-54.864143
1877.441406	-56.729755
1877.685547	-58.936138
1877.929688	-57.228306
1878.173828	-54.131325
1878.417969	-55.904545
1878.662109	-61.594002
1878.906250	-58.392509
1879.150391	-54.695786
1879.394531	-54.648079
1879.638672	-59.523125
1879.882813	-60.295177
1880.126953	-56.337357
1880.371094	-55.082146
1880.615234	-59.445789
1880.859375	-57.437321
1881.103516	-55.669727
1881.347656	-55.420685
1881.591797	-58.594368
1881.835938	-60.019279
1882.080078	-56.840622
1882.324219	-54.142590
1882.568359	-57.273720
1882.812500	-58.345722
1883.056641	-58.307423
1883.300781	-54.620659
1883.544922	-56.400372
1883.789063	-59.286892
1884.033203	-59.329330
1884.277344	-55.233955
1884.521484	-57.270199
1884.765625	-60.320412
1885.009766	-57.928421
1885.253906	-56.442417
1885.498047	-57.475838
1885.742188	-59.948521
1885.986328	-59.364414
1886.230469	-56.248100
1886.474609	-56.383430
1886.718750	-61.281113
1886.962891	-60.042427
1887.207031	-57.563465
1887.451172	-56.253628
1887.695313	-57.891235
1887.939453	-60.166111
1888.183594	-58.383640
1888.427734	-57.059216
1888.671875	-60.559681
1888.916016	-60.651672
1889.160156	-58.636600
1889.404297	-58.051651
1889.648438	-59.156540
1889.892578	-61.116383
1890.136719	-59.872608
1890.380859	-57.156303
1890.625000	-60.090927
1890.869141	-61.035595
1891.113281	-58.899776
1891.357422	-57.539986
1891.601563	-58.363438
1891.845703	-60.494873
1892.089844	-60.663094
1892.333984	-57.848270
1892.578125	-58.420204
1892.822266	-61.970936
1893.066406	-58.794914
1893.310547	-57.894566
1893.554688	-57.346127
1893.798828	-59.056694
1894.042969	-60.610035
1894.287109	-57.950470
1894.531250	-56.638115
1894.775391	-59.931656
1895.019531	-58.890892
1895.263672	-58.828400
1895.507813	-59.372368
1895.751953	-60.754211
1895.996094	-62.360081
1896.240234	-60.801998
1896.484375	-59.533176
1896.728516	-60.826427
1896.972656	-59.698048
1897.216797	-57.430035
1897.460938	-59.835884
1897.705078	-60.521744
1897.949219	-60.878838
1898.193359	-60.043064
1898.437500	-59.031075
1898.681641	-60.414185
1898.925781	-62.923058
1899.169922	-58.208298
1899.414063	-58.774563
1899.658203	-59.225285
1899.902344	-60.447376
1900.146484	-60.926338
1900.390625	-59.885662
1900.634766	-60.163944
1900.878906	-61.243809
1901.123047	-57.328804
1901.367188	-57.267506
1901.611328	-59.806599
1901.855469	-61.299168
1902.099609	-62.454277
1902.343750	-59.720692
1902.587891	-58.151157
1902.832031	-61.761482
1903.076172	-60.041622
1903.320313	-57.683182
1903.564453	-60.084995
1903.808594	-61.305256
1904.052734	-61.891270
1904.296875	-60.193523
1904.541016	-58.098392
1904.785156	-59.766682
1905.029297	-59.111378
1905.273438	-56.027081
1905.517578	-58.886486
1905.761719	-60.511791
1906.005859	-61.462872
1906.250000	-61.793682
1906.494141	-59.882153
1906.738281	-59.620567
1906.982422	-63.189850
1907.226563	-56.612385
1907.470703	-57.343548
1907.714844	-59.488308
1907.958984	-60.809742
1908.203125	-61.125019
1908.447266	-59.992447
1908.691406	-59.813236
1908.935547	-61.685810
1909.179688	-57.153591
1909.423828	-56.199722
1909.667969	-58.282104
1909.912109	-59.131783
1910.156250	-61.092896
1910.400391	-59.862286
1910.644531	-58.012505
1910.888672	-60.619591
1911.132813	-59.319771
1911.376953	-55.830585
1911.621094	-58.745525
1911.865234	-60.446335
1912.109375	-61.023472
1912.353516	-60.552685
1912.597656	-58.911362
1912.841797	-60.015312
1913.085938	-59.833229
1913.330078	-56.014671
1913.574219	-57.381275
1913.818359	-58.640846
1914.062500	-59.188038
1914.306641	-58.878815
1914.550781	-58.803722
1914.794922	-58.275700
1915.039063	-59.726543
1915.283203	-55.643440
1915.527344	-56.090443
1915.771484	-59.625340
1916.015625	-60.867413
1916.259766	-60.985817
1916.503906	-60.410576
1916.748047	-59.605469
1916.992188	-60.437298
1917.236328	-57.372589
1917.480469	-55.957249
1917.724609	-57.904732
1917.968750	-58.054646
1918.212891	-59.697891
1918.457031	-59.936256
1918.701172	-58.451546
1918.945313	-60.006344
1919.189453	-60.678593
1919.433594	-55.788158
1919.677734	-57.897285
1919.921875	-59.347843
1920.166016	-60.869133
1920.410156	-60.560932
1920.654297	-59.503326
1920.898438	-59.951344
1921.142578	-59.919121
1921.386719	-55.683090
1921.630859	-56.979527
1921.875000	-58.403946
1922.119141	-59.568668
1922.363281	-60.760925
1922.607422	-60.025490
1922.851563	-58.748882
1923.095703	-61.623440
1923.339844	-57.809246
1923.583984	-56.276791
1923.828125	-59.229370
1924.072266	-59.590965
1924.316406	-61.187019
1924.560547	-61.125732
1924.804688	-60.092628
1925.048828	-61.360519
1925.292969	-58.550056
1925.537109	-55.564716
1925.781250	-57.095409
1926.025391	-57.287930
1926.269531	-59.023762
1926.513672	-61.311550
1926.757813	-59.552792
1927.001953	-59.576908
1927.246094	-61.709766
1927.490234	-56.166344
1927.734375	-57.512539
1927.978516	-59.745975
1928.222656	-60.370491
1928.466797	-60.590084
1928.710938	-59.973164
1928.955078	-60.271614
1929.199219	-61.101936
1929.443359	-56.012970
1929.687500	-56.108181
1929.931641	-58.856209
1930.175781	-59.211178
1930.419922	-60.534580
1930.664063	-61.203152
1930.908203	-59.290543
1931.152344	-60.873844
1931.396484	-57.669445
1931.640625	-54.464088
1931.884766	-58.181870
1932.128906	-59.076530
1932.373047	-60.892460
1932.617188	-61.506813
1932.861328	-60.076500
1933.105469	-60.596611
1933.349609	-58.740849
1933.593750	-53.936680
1933.837891	-56.718258
1934.082031	-58.546577
1934.326172	-59.463387
1934.570313	-59.942142
1934.814453	-59.952755
1935.058594	-59.095604
1935.302734	-60.815994
1935.546875	-54.048256
1935.791016	-54.369701
1936.035156	-58.668732
1936.279297	-59.287933
1936.523438	-60.479172
1936.767578	-59.372395
1937.011719	-58.141876
1937.255859	-59.986427
1937.500000	-54.554520
1937.744141	-52.533005
1937.988281	-56.982498
1938.232422	-57.488731
1938.476563	-59.069096
1938.720703	-59.355156
1938.964844	-58.733009
1939.208984	-59.208374
1939.453125	-57.362286
1939.697266	-52.236210
1939.941406	-55.945854
1940.185547	-58.402435
1940.429688	-59.853901
1940.673828	-61.662548
1940.917969	-60.367199
1941.162109	-59.125946
1941.406250	-58.329407
1941.650391	-51.604095
1941.894531	-53.129978
1942.138672	-57.379143
1942.382813	-58.332264
1942.626953	-58.828964
1942.871094	-59.092796
1943.115234	-58.329727
1943.359375	-60.254040
1943.603516	-53.382401
1943.847656	-51.833549
1944.091797	-56.788544
1944.335938	-57.914768
1944.580078	-59.922787
1944.824219	-60.278358
1945.068359	-57.769447
1945.312500	-58.357639
1945.556641	-54.416523
1945.800781	-50.599953
1946.044922	-54.730541
1946.289063	-56.543667
1946.533203	-58.705460
1946.777344	-58.797215
1947.021484	-58.113651
1947.265625	-57.672272
1947.509766	-58.140270
1947.753906	-52.197407
1947.998047	-54.075253
1948.242188	-56.582298
1948.486328	-58.179840
1948.730469	-60.479107
1948.974609	-58.937717
1949.218750	-56.787548
1949.462891	-57.774708
1949.707031	-52.207283
1949.951172	-51.903427
1950.195313	-55.998478
1950.439453	-57.742741
1950.683594	-59.294037
1950.927734	-59.032902
1951.171875	-57.470463
1951.416016	-58.408699
1951.660156	-55.771328
1951.904297	-52.902523
1952.148438	-55.540241
1952.392578	-56.624561
1952.636719	-58.382069
1952.880859	-59.562595
1953.125000	-56.961960
1953.369141	-56.577366
1953.613281	-56.814354
1953.857422	-52.378471
1954.101563	-54.726128
1954.345703	-56.751163
1954.589844	-58.746338
1954.833984	-59.068302
1955.078125	-58.406036
1955.322266	-56.829975
1955.566406	-59.047001
1955.810547	-55.116386
1956.054688	-54.822552
1956.298828	-56.092930
1956.542969	-58.071064
1956.787109	-59.896709
1957.031250	-58.226479
1957.275391	-54.962849
1957.519531	-57.542873
1957.763672	-55.248653
1958.007813	-53.611443
1958.251953	-55.818836
1958.496094	-57.332832
1958.740234	-59.830036
1958.984375	-60.938751
1959.228516	-58.469116
1959.472656	-58.987473
1959.716797	-59.340439
1959.960938	-55.812389
1960.205078	-56.500847
1960.449219	-56.740768
1960.693359	-58.847149
1960.937500	-60.001732
1961.181641	-56.319950
1961.425781	-55.432373
1961.669922	-59.156151
1961.914063	-54.741943
1962.158203	-55.350910
1962.402344	-56.177013
1962.646484	-58.373466
1962.890625	-60.058064
1963.134766	-59.355896
1963.378906	-56.507870
1963.623047	-59.083622
1963.867188	-57.721478
1964.111328	-56.600620
1964.355469	-56.011471
1964.599609	-57.613331
1964.843750	-59.094582
1965.087891	-58.469646
1965.332031	-54.499706
1965.576172	-56.577755
1965.820313	-57.097237
1966.064453	-54.828644
1966.308594	-55.836842
1966.552734	-56.238575
1966.796875	-57.922031
1967.041016	-59.431061
1967.285156	-57.269970
1967.529297	-57.199764
1967.773438	-59.991310
1968.017578	-57.618969
1968.261719	-56.700481
1968.505859	-56.255692
1968.750000	-57.808292
1968.994141	-58.854252
1969.238281	-56.213005
1969.482422	-54.340633
1969.726563	-58.533272
1969.970703	-55.203110
1970.214844	-54.897495
1970.458984	-55.396206
1970.703125	-57.140011
1970.947266	-57.818722
1971.191406	-59.028557
1971.435547	-55.499348
1971.679688	-57.960915
1971.923828	-58.062878
1972.167969	-56.708389
1972.412109	-55.550797
1972.656250	-56.005348
1972.900391	-57.805370
1973.144531	-58.822678
1973.388672	-54.469238
1973.632813	-55.424702
1973.876953	-57.905128
1974.121094	-53.929417
1974.365234	-55.710690
1974.609375	-56.581379
1974.853516	-57.234081
1975.097656	-59.239830
1975.341797	-57.622314
1975.585938	-56.251369
1975.830078	-59.652554
1976.074219	-57.704884
1976.318359	-56.907627
1976.562500	-56.242985
1976.806641	-57.311916
1977.050781	-59.513016
1977.294922	-57.547611
1977.539063	-54.993206
1977.783203	-58.403133
1978.027344	-55.977699
1978.271484	-54.362858
1978.515625	-55.995296
1978.759766	-56.956398
1979.003906	-57.758190
1979.248047	-58.768642
1979.492188	-55.700497
1979.736328	-57.139404
1979.980469	-59.641544
1980.224609	-56.986843
1980.468750	-56.583206
1980.712891	-56.469463
1980.957031	-57.633343
1981.201172	-59.083458
1981.445313	-55.202347
1981.689453	-54.712971
1981.933594	-58.485378
1982.177734	-55.100101
1982.421875	-55.755527
1982.666016	-55.868511
1982.910156	-55.998177
1983.154297	-56.288692
1983.398438	-55.356106
1983.642578	-53.595680
1983.886719	-57.143440
1984.130859	-57.327522
1984.375000	-56.324833
1984.619141	-55.898087
1984.863281	-56.643013
1985.107422	-57.639614
1985.351563	-57.296791
1985.595703	-54.983536
1985.839844	-56.699768
1986.083984	-55.721264
1986.328125	-53.482662
1986.572266	-54.367989
1986.816406	-55.415474
1987.060547	-56.432449
1987.304688	-56.777531
1987.548828	-54.177536
1987.792969	-54.010891
1988.037109	-55.866989
1988.281250	-54.791039
1988.525391	-55.869133
1988.769531	-56.490341
1989.013672	-56.436325
1989.257813	-55.417496
1989.501953	-52.870930
1989.746094	-52.117016
1989.990234	-55.048531
1990.234375	-53.072323
1990.478516	-52.751556
1990.722656	-52.654343
1990.966797	-53.094032
1991.210938	-54.019985
1991.455078	-54.453228
1991.699219	-54.256733
1991.943359	-56.126953
1992.187500	-57.153904
1992.431641	-55.837158
1992.675781	-56.922417
1992.919922	-57.959652
1993.164063	-59.927944
1993.408203	-58.110313
1993.652344	-53.991127
1993.896484	-55.265373
1994.140625	-58.668472
1994.384766	-54.412277
1994.628906	-55.362724
1994.873047	-55.962372
1995.117188	-58.926434
1995.361328	-59.630436
1995.605469	-56.990559
1995.849609	-55.683765
1996.093750	-60.137051
1996.337891	-58.718060
1996.582031	-57.103809
1996.826172	-56.716755
1997.070313	-59.381161
1997.314453	-62.168316
1997.558594	-58.071770
1997.802734	-54.927956
1998.046875	-59.171196
1998.291016	-56.309139
1998.535156	-54.107193
1998.779297	-55.510887
1999.023438	-57.990734
1999.267578	-60.929756
1999.511719	-59.433952
1999.755859	-54.514854
2000.000000	-55.744606
2000.244141	-60.571739
2000.488281	-58.001701
2000.732422	-57.974930
2000.976563	-58.625660
2001.220703	-60.927849
2001.464844	-60.951954
2001.708984	-55.785046
2001.953125	-55.500385
2002.197266	-60.186668
2002.441406	-54.634453
2002.685547	-54.881824
2002.929688	-55.793781
2003.173828	-59.503124
2003.417969	-60.611725
2003.662109	-57.760666
2003.906250	-55.404015
2004.150391	-58.969185
2004.394531	-58.737183
2004.638672	-57.681107
2004.882813	-57.973209
2005.126953	-60.046082
2005.371094	-62.370354
2005.615234	-59.450584
2005.859375	-55.643642
2006.103516	-58.686375
2006.347656	-58.108707
2006.591797	-54.143040
2006.835938	-56.245148
2007.080078	-58.389366
2007.324219	-60.444111
2007.568359	-59.276878
2007.812500	-55.815681
2008.056641	-55.907410
2008.300781	-60.033939
2008.544922	-57.992229
2008.789063	-58.233791
2009.033203	-59.036591
2009.277344	-61.535912
2009.521484	-60.875233
2009.765625	-57.093819
2010.009766	-55.797504
2010.253906	-60.305702
2010.498047	-55.875038
2010.742188	-54.996387
2010.986328	-57.396965
2011.230469	-59.645821
2011.474609	-60.092228
2011.718750	-58.403961
2011.962891	-55.957939
2012.207031	-58.537594
2012.451172	-58.253811
2012.695313	-56.711468
2012.939453	-58.504871
2013.183594	-60.433575
2013.427734	-61.406754
2013.671875	-59.978214
2013.916016	-57.083729
2014.160156	-58.187904
2014.404297	-60.488045
2014.648438	-54.673435
2014.892578	-56.283791
2015.136719	-58.252357
2015.380859	-60.178856
2015.625000	-59.501797
2015.869141	-57.480068
2016.113281	-57.122684
2016.357422	-61.156719
2016.601563	-57.793564
2016.845703	-57.438732
2017.089844	-58.160694
2017.333984	-60.211689
2017.578125	-61.691963
2017.822266	-58.271065
2018.066406	-55.446541
2018.310547	-59.408493
2018.554688	-57.792542
2018.798828	-54.930355
2019.042969	-56.469147
2019.287109	-58.366337
2019.531250	-59.914825
2019.775391	-59.311676
2020.019531	-55.682484
2020.263672	-57.643124
2020.507813	-60.368725
2020.751953	-56.883087
2020.996094	-56.761124
2021.240234	-57.162418
2021.484375	-60.378777
2021.728516	-60.627914
2021.972656	-56.609024
2022.216797	-55.906113
2022.460938	-60.771145
2022.705078	-55.947468
2022.949219	-55.463570
2023.193359	-56.335320
2023.437500	-59.874756
2023.681641	-59.000065
2023.925781	-56.761719
2024.169922	-55.202477
2024.414063	-59.944000
2024.658203	-59.002319
2024.902344	-56.865475
2025.146484	-55.781952
2025.390625	-58.467758
2025.634766	-60.615314
2025.878906	-58.257339
2026.123047	-54.978107
2026.367188	-57.720219
2026.611328	-58.921398
2026.855469	-54.927017
2027.099609	-55.139355
2027.343750	-56.631001
2027.587891	-59.942421
2027.832031	-58.965195
2028.076172	-54.656971
2028.320313	-55.177841
2028.564453	-59.825176
2028.808594	-57.248165
2029.052734	-55.970482
2029.296875	-55.717415
2029.541016	-59.056614
2029.785156	-60.501324
2030.029297	-56.735870
2030.273438	-54.509708
2030.517578	-58.931141
2030.761719	-55.739719
2031.005859	-54.798359
2031.250000	-55.264290
2031.494141	-58.139503
2031.738281	-59.138123
2031.982422	-58.136463
2032.226563	-55.459194
2032.470703	-58.684517
2032.714844	-58.967636
2032.958984	-55.831390
2033.203125	-55.510448
2033.447266	-57.496422
2033.691406	-61.302883
2033.935547	-60.917107
2034.179688	-57.231800
2034.423828	-58.049335
2034.667969	-59.400227
2034.912109	-54.608055
2035.156250	-55.396324
2035.400391	-56.292938
2035.644531	-59.481819
2035.888672	-58.901031
2036.132813	-56.487209
2036.376953	-55.723946
2036.621094	-60.426476
2036.865234	-57.104069
2037.109375	-56.385895
2037.353516	-56.767937
2037.597656	-59.586815
2037.841797	-60.758450
2038.085938	-58.032413
2038.330078	-56.135704
2038.574219	-59.350002
2038.818359	-56.211987
2039.062500	-53.960648
2039.306641	-56.015148
2039.550781	-57.632679
2039.794922	-59.668869
2040.039063	-58.562111
2040.283203	-56.859421
2040.527344	-58.603912
2040.771484	-59.777157
2041.015625	-56.238327
2041.259766	-57.124859
2041.503906	-57.833347
2041.748047	-60.360027
2041.992188	-59.976479
2042.236328	-57.863918
2042.480469	-58.005806
2042.724609	-58.364159
2042.968750	-54.503544
2043.212891	-55.472649
2043.457031	-56.708145
2043.701172	-58.771057
2043.945313	-58.821144
2044.189453	-58.050167
2044.433594	-57.856777
2044.677734	-60.545212
2044.921875	-56.753056
2045.166016	-55.911087
2045.410156	-57.352886
2045.654297	-58.206779
2045.898438	-60.242062
2046.142578	-59.547737
2046.386719	-57.287609
2046.630859	-59.079933
2046.875000	-57.779278
2047.119141	-54.718292
2047.363281	-57.409325
2047.607422	-57.473694
2047.851563	-58.231037
2048.095703	-58.596367
2048.339844	-57.564186
2048.583984	-57.765839
2048.828125	-60.003849
2049.072266	-55.584290
2049.316406	-56.381821
2049.560547	-56.386395
2049.804688	-58.285397
2050.048828	-60.746124
2050.292969	-59.173492
2050.537109	-57.767170
2050.781250	-58.997643
2051.025391	-54.823643
2051.269531	-55.198353
2051.513672	-58.482212
2051.757813	-57.834110
2052.001953	-58.154522
2052.246094	-58.494717
2052.490234	-57.926025
2052.734375	-59.605862
2052.978516	-56.442406
2053.222656	-53.839138
2053.466797	-56.846573
2053.710938	-57.707653
2053.955078	-60.058506
2054.199219	-59.786270
2054.443359	-57.633202
2054.687500	-58.235054
2054.931641	-58.041500
2055.175781	-53.838024
2055.419922	-56.571827
2055.664063	-56.282829
2055.908203	-57.175541
2056.152344	-58.156761
2056.396484	-57.988243
2056.640625	-56.954494
2056.884766	-59.625664
2057.128906	-54.229153
2057.373047	-54.582485
2057.617188	-56.131531
2057.861328	-57.403141
2058.105469	-58.999336
2058.349609	-58.386242
2058.593750	-56.367031
2058.837891	-58.230915
2059.082031	-54.845852
2059.326172	-53.304863
2059.570313	-56.083714
2059.814453	-56.270725
2060.058594	-57.327267
2060.302734	-57.771004
2060.546875	-57.172729
2060.791016	-57.990826
2061.035156	-57.189709
2061.279297	-53.469006
2061.523438	-55.909206
2061.767578	-56.654049
2062.011719	-58.809582
2062.255859	-59.224686
2062.500000	-57.400692
2062.744141	-56.834915
2062.988281	-57.751743
2063.232422	-53.175419
2063.476563	-54.164482
2063.720703	-54.672619
2063.964844	-56.042427
2064.208984	-57.189877
2064.453125	-57.264606
2064.697266	-56.062733
2064.941406	-58.454166
2065.185547	-54.512657
2065.429688	-53.057053
2065.673828	-53.912262
2065.917969	-55.197296
2066.162109	-58.038265
2066.406250	-57.124504
2066.650391	-54.839367
2066.894531	-56.731575
2067.138672	-55.289398
2067.382813	-51.915989
2067.626953	-54.194153
2067.871094	-55.174282
2068.115234	-57.217964
2068.359375	-56.721451
2068.603516	-55.974304
2068.847656	-56.010757
2069.091797	-57.175098
2069.335938	-52.960724
2069.580078	-54.036110
2069.824219	-54.892662
2070.068359	-57.764172
2070.312500	-58.347145
2070.556641	-56.892487
2070.800781	-55.868378
2071.044922	-57.881630
2071.289063	-52.776501
2071.533203	-52.555370
2071.777344	-54.411934
2072.021484	-55.626743
2072.265625	-56.789570
2072.509766	-56.736752
2072.753906	-55.634426
2072.998047	-57.794830
2073.242188	-55.166950
2073.486328	-52.611385
2073.730469	-54.417297
2073.974609	-54.966537
2074.218750	-57.711189
2074.462891	-57.941914
2074.707031	-55.819603
2074.951172	-56.286278
2075.195313	-55.859444
2075.439453	-51.220375
2075.683594	-53.630104
2075.927734	-54.893074
2076.171875	-57.565079
2076.416016	-57.176296
2076.660156	-56.183773
2076.904297	-55.503975
2077.148438	-57.688625
2077.392578	-52.685780
2077.636719	-53.036209
2077.880859	-54.666138
2078.125000	-56.397541
2078.369141	-58.209702
2078.613281	-57.177063
2078.857422	-55.951679
2079.101563	-57.760288
2079.345703	-53.636654
2079.589844	-51.983166
2079.833984	-54.876717
2080.078125	-55.738731
2080.322266	-58.050503
2080.566406	-58.195808
2080.810547	-57.713818
2081.054688	-58.140945
2081.298828	-56.095890
2081.542969	-52.310223
2081.787109	-54.745628
2082.031250	-55.534035
2082.275391	-57.405079
2082.519531	-58.532196
2082.763672	-58.414959
2083.007813	-58.200916
2083.251953	-58.024406
2083.496094	-53.451763
2083.740234	-55.265133
2083.984375	-56.363331
2084.228516	-57.304501
2084.472656	-58.492676
2084.716797	-58.093678
2084.960938	-57.683804
2085.205078	-58.602806
2085.449219	-54.965084
2085.693359	-54.312298
2085.937500	-57.270947
2086.181641	-56.766247
2086.425781	-57.900524
2086.669922	-58.528759
2086.914063	-57.674839
2087.158203	-58.484577
2087.402344	-56.738766
2087.646484	-54.831715
2087.890625	-57.873581
2088.134766	-56.874264
2088.378906	-57.990364
2088.623047	-58.872845
2088.867188	-57.969494
2089.111328	-58.177189
2089.355469	-58.696003
2089.599609	-55.711731
2089.843750	-57.172829
2090.087891	-58.666603
2090.332031	-58.263748
2090.576172	-58.625496
2090.820313	-58.151157
2091.064453	-57.228790
2091.308594	-58.777958
2091.552734	-56.546608
2091.796875	-56.979115
2092.041016	-57.061005
2092.285156	-57.217579
2092.529297	-59.020760
2092.773438	-57.832096
2093.017578	-56.276424
2093.261719	-58.178326
2093.505859	-58.133755
2093.750000	-56.632507
2093.994141	-57.751850
2094.238281	-57.617493
2094.482422	-58.386227
2094.726563	-59.315804
2094.970703	-55.519855
2095.214844	-56.083344
2095.458984	-58.065998
2095.703125	-55.733959
2095.947266	-56.271957
2096.191406	-56.010143
2096.435547	-57.881134
2096.679688	-58.728214
2096.923828	-55.312962
2097.167969	-54.720066
2097.412109	-58.799778
2097.656250	-56.994091
2097.900391	-56.642838
2098.144531	-56.241161
2098.388672	-58.180664
2098.632813	-59.361046
2098.876953	-57.072872
2099.121094	-53.621300
2099.365234	-56.388405
2099.609375	-56.366879
2099.853516	-54.941612
2100.097656	-53.999077
2100.341797	-55.872860
2100.585938	-58.688454
2100.830078	-57.059238
2101.074219	-53.295296
2101.318359	-55.084229
2101.562500	-57.238483
2101.806641	-55.433868
2102.050781	-54.713642
2102.294922	-54.991531
2102.539063	-57.237972
2102.783203	-57.952827
2103.027344	-54.615551
2103.271484	-53.841042
2103.515625	-56.581860
2103.759766	-54.919403
2104.003906	-53.502663
2104.248047	-52.724686
2104.492188	-56.716587
2104.736328	-58.145824
2104.980469	-54.925106
2105.224609	-52.343025
2105.468750	-56.297634
2105.712891	-55.728123
2105.957031	-54.480465
2106.201172	-53.573730
2106.445313	-55.303085
2106.689453	-57.212078
2106.933594	-56.562531
2107.177734	-52.319523
2107.421875	-54.655876
2107.666016	-56.400696
2107.910156	-54.081646
2108.154297	-52.239178
2108.398438	-53.177101
2108.642578	-56.304817
2108.886719	-57.702248
2109.130859	-54.222488
2109.375000	-54.331314
2109.619141	-58.159218
2109.863281	-55.860096
2110.107422	-55.047543
2110.351563	-54.506977
2110.595703	-56.748539
2110.839844	-58.487808
2111.083984	-55.442795
2111.328125	-53.488396
2111.572266	-57.119003
2111.816406	-56.319950
2112.060547	-54.769066
2112.304688	-53.082855
2112.548828	-55.856426
2112.792969	-58.781502
2113.037109	-57.708214
2113.281250	-54.374474
2113.525391	-56.491009
2113.769531	-57.998383
2114.013672	-56.144623
2114.257813	-55.039883
2114.501953	-56.006779
2114.746094	-57.668892
2114.990234	-58.424492
2115.234375	-54.357521
2115.478516	-55.067829
2115.722656	-57.949833
2115.966797	-56.061512
2116.210938	-55.595928
2116.455078	-55.533524
2116.699219	-57.255627
2116.943359	-59.378685
2117.187500	-56.895470
2117.431641	-55.640739
2117.675781	-58.247185
2117.919922	-56.663269
2118.164063	-57.230274
2118.408203	-57.126381
2118.652344	-57.246052
2118.896484	-58.887360
2119.140625	-58.253960
2119.384766	-55.915737
2119.628906	-57.667435
2119.873047	-56.731098
2120.117188	-56.055130
2120.361328	-56.544025
2120.605469	-56.944016
2120.849609	-58.636456
2121.093750	-59.716785
2121.337891	-57.208630
2121.582031	-57.399002
2121.826172	-58.344624
2122.070313	-56.818653
2122.314453	-57.886364
2122.558594	-57.417679
2122.802734	-57.564541
2123.046875	-59.056606
2123.291016	-57.478363
2123.535156	-57.196426
2123.779297	-58.601658
2124.023438	-55.965866
2124.267578	-57.157021
2124.511719	-58.330814
2124.755859	-57.338764
2125.000000	-59.376637
2125.244141	-58.836105
2125.488281	-56.426109
2125.732422	-57.693199
2125.976563	-56.117188
2126.220703	-56.304382
2126.464844	-58.531910
2126.708984	-57.578304
2126.953125	-58.525845
2127.197266	-58.775562
2127.441406	-57.058029
2127.685547	-58.487640
2127.929688	-57.422562
2128.173828	-55.636978
2128.417969	-57.516899
2128.662109	-57.412029
2128.906250	-57.186077
2129.150391	-59.626453
2129.394531	-56.336357
2129.638672	-55.743858
2129.882813	-57.756416
2130.126953	-56.398590
2130.371094	-56.921280
2130.615234	-56.996403
2130.859375	-57.587654
2131.103516	-59.085312
2131.347656	-57.569229
2131.591797	-56.795280
2131.835938	-58.884331
2132.080078	-56.271965
2132.324219	-56.037067
2132.568359	-56.501156
2132.812500	-56.938488
2133.056641	-58.761166
2133.300781	-58.794994
2133.544922	-54.535023
2133.789063	-56.341431
2134.033203	-57.752316
2134.277344	-56.833023
2134.521484	-55.282528
2134.765625	-56.324951
2135.009766	-58.544842
2135.253906	-58.910248
2135.498047	-55.077763
2135.742188	-56.419971
2135.986328	-58.622746
2136.230469	-55.744335
2136.474609	-55.450687
2136.718750	-55.669483
2136.962891	-56.325413
2137.207031	-59.307751
2137.451172	-55.327290
2137.695313	-53.715687
2137.939453	-57.703979
2138.183594	-57.512676
2138.427734	-55.828583
2138.671875	-54.789478
2138.916016	-57.013557
2139.160156	-59.370644
2139.404297	-57.649948
2139.648438	-54.946228
2139.892578	-58.280651
2140.136719	-56.799698
2140.380859	-55.083973
2140.625000	-54.355198
2140.869141	-55.786175
2141.113281	-57.444191
2141.357422	-59.283436
2141.601563	-53.957623
2141.845703	-55.208687
2142.089844	-58.212471
2142.333984	-56.823940
2142.578125	-54.187687
2142.822266	-54.737900
2143.066406	-57.153183
2143.310547	-59.401604
2143.554688	-55.055187
2143.798828	-54.715393
2144.042969	-58.288677
2144.287109	-56.013016
2144.531250	-54.565403
2144.775391	-53.985584
2145.019531	-55.312210
2145.263672	-58.386272
2145.507813	-55.754128
2145.751953	-52.883892
2145.996094	-56.542027
2146.240234	-57.279209
2146.484375	-55.415462
2146.728516	-53.390850
2146.972656	-55.634140
2147.216797	-58.310959
2147.460938	-57.876202
2147.705078	-53.665989
2147.949219	-56.317142
2148.193359	-57.868889
2148.437500	-56.216232
2148.681641	-53.899891
2148.925781	-54.690506
2149.169922	-55.847187
2149.414063	-59.108681
2149.658203	-54.109375
2149.902344	-54.278076
2150.146484	-57.788918
2150.390625	-56.969719
2150.634766	-53.976814
2150.878906	-53.738358
2151.123047	-56.111534
2151.367188	-58.591125
2151.611328	-55.717957
2151.855469	-54.115582
2152.099609	-57.740402
2152.343750	-57.172512
2152.587891	-54.822113
2152.832031	-53.409462
2153.076172	-55.236187
2153.320313	-57.170383
2153.564453	-56.683334
2153.808594	-52.925049
2154.052734	-55.808929
2154.296875	-57.233643
2154.541016	-55.473122
