Frequency (Hz)	Level (dB)
308.593750	-40.569584
308.837891	-41.073608
309.082031	-42.792316
309.326172	-44.519913
309.570313	-44.709816
309.814453	-43.771938
310.058594	-42.703903
310.302734	-42.030449
310.546875	-41.328358
310.791016	-40.352722
311.035156	-39.328884
311.279297	-38.888573
311.523438	-38.687054
311.767578	-38.967339
312.011719	-40.014969
312.255859	-41.004093
312.500000	-41.632496
312.744141	-41.415508
312.988281	-41.089504
313.232422	-41.836464
313.476563	-42.784077
313.720703	-42.470085
313.964844	-41.790588
314.208984	-40.961716
314.453125	-40.131981
314.697266	-39.714321
314.941406	-40.229172
315.185547	-41.385830
315.429688	-42.313469
315.673828	-42.907047
315.917969	-43.889671
316.162109	-45.014217
316.406250	-45.758125
316.650391	-45.085705
316.894531	-43.058399
317.138672	-41.621582
317.382813	-41.457672
317.626953	-42.315041
317.871094	-43.320972
318.115234	-43.750935
318.359375	-43.292366
318.603516	-42.682571
318.847656	-42.954994
319.091797	-43.843838
319.335938	-44.585732
319.580078	-44.746670
319.824219	-44.626225
320.068359	-44.626202
320.312500	-44.994709
320.556641	-45.493176
320.800781	-46.400585
321.044922	-47.533112
321.289063	-47.347595
321.533203	-45.698288
321.777344	-44.858543
322.021484	-45.117382
322.265625	-45.424492
322.509766	-44.792507
322.753906	-44.119938
322.998047	-43.938259
323.242188	-44.411316
323.486328	-45.638252
323.730469	-46.868275
323.974609	-47.239220
324.218750	-46.539558
324.462891	-46.007172
324.707031	-46.298019
324.951172	-46.256264
325.195313	-44.787296
325.439453	-43.415028
325.683594	-43.182941
325.927734	-44.050457
326.171875	-45.161446
326.416016	-45.708580
326.660156	-45.908695
326.904297	-45.945179
327.148438	-45.169300
327.392578	-44.315964
327.636719	-44.204731
327.880859	-44.532753
328.125000	-45.143227
328.369141	-45.586815
328.613281	-44.378769
328.857422	-43.462254
329.101563	-43.859291
329.345703	-44.633278
329.589844	-45.678741
329.833984	-47.283516
330.078125	-47.673687
330.322266	-46.939770
330.566406	-45.973972
330.810547	-45.937256
331.054688	-45.554905
331.298828	-44.167114
331.542969	-43.032497
331.787109	-42.740017
332.031250	-43.309132
332.275391	-43.812374
332.519531	-43.822716
332.763672	-43.963905
333.007813	-43.895668
333.251953	-43.777935
333.496094	-44.426987
333.740234	-45.072014
333.984375	-44.938038
334.228516	-44.578739
334.472656	-43.782906
334.716797	-42.712486
334.960938	-42.081036
335.205078	-42.521809
335.449219	-44.138264
335.693359	-44.737946
335.937500	-44.187004
336.181641	-43.510662
336.425781	-43.213375
336.669922	-44.206955
336.914063	-44.676903
337.158203	-43.384804
337.402344	-42.311699
337.646484	-41.482121
337.890625	-40.834068
338.134766	-40.750599
338.378906	-41.525455
338.623047	-42.987720
338.867188	-43.139610
339.111328	-41.628277
339.355469	-41.258450
339.599609	-41.761963
339.843750	-41.807518
340.087891	-41.948917
340.332031	-41.974091
340.576172	-41.717426
340.820313	-41.895920
341.064453	-42.589886
341.308594	-43.242931
341.552734	-43.495621
341.796875	-43.674610
342.041016	-44.461243
342.285156	-45.267258
342.529297	-45.078579
342.773438	-43.782928
343.017578	-42.086998
343.261719	-40.561756
343.505859	-39.446873
343.750000	-39.858711
343.994141	-40.914154
344.238281	-41.420506
344.482422	-41.941959
344.726563	-40.687286
344.970703	-38.563263
345.214844	-37.752594
345.458984	-38.294353
345.703125	-39.914349
345.947266	-41.417599
346.191406	-40.723694
346.435547	-39.763374
346.679688	-38.374519
346.923828	-36.034393
347.167969	-34.346634
347.412109	-33.591976
347.656250	-33.615772
347.900391	-34.358986
348.144531	-35.579300
348.388672	-35.815105
348.632813	-34.570675
348.876953	-33.989399
349.121094	-34.484760
349.365234	-33.989040
349.609375	-33.016773
349.853516	-32.247124
350.097656	-31.968214
350.341797	-31.910334
350.585938	-31.970579
350.830078	-32.555992
351.074219	-33.745579
351.318359	-34.899963
351.562500	-36.127872
351.806641	-37.126083
352.050781	-37.246403
352.294922	-37.138649
352.539063	-36.853817
352.783203	-36.776623
353.027344	-37.276665
353.271484	-37.679688
353.515625	-38.022331
353.759766	-39.198227
354.003906	-41.134064
354.248047	-41.761757
354.492188	-41.236881
354.736328	-40.764370
354.980469	-39.710575
355.224609	-38.875626
355.468750	-38.636410
355.712891	-38.759430
355.957031	-39.082214
356.201172	-39.762974
356.445313	-41.203674
356.689453	-42.893589
356.933594	-43.623238
357.177734	-43.014576
357.421875	-42.254208
357.666016	-41.564716
357.910156	-41.032619
358.154297	-41.004070
358.398438	-41.204121
358.642578	-41.679710
358.886719	-42.376083
359.130859	-43.128227
359.375000	-44.079063
359.619141	-43.831783
359.863281	-42.799461
360.107422	-42.686172
360.351563	-43.495049
360.595703	-44.112411
360.839844	-44.555069
361.083984	-44.873089
361.328125	-44.324745
361.572266	-43.861965
361.816406	-44.176632
362.060547	-44.253540
362.304688	-44.315361
362.548828	-45.068901
362.792969	-45.325302
363.037109	-44.303150
363.281250	-43.641689
363.525391	-43.302826
363.769531	-43.032581
364.013672	-42.705139
364.257813	-42.230671
364.501953	-41.795708
364.746094	-41.691700
364.990234	-42.223995
365.234375	-42.967140
365.478516	-42.990192
365.722656	-43.021935
365.966797	-43.738575
366.210938	-44.571693
366.455078	-44.246574
366.699219	-43.357845
366.943359	-43.089321
367.187500	-43.380482
367.431641	-43.459450
367.675781	-43.279808
367.919922	-43.262558
368.164063	-43.287758
368.408203	-43.079891
368.652344	-42.884457
368.896484	-43.085678
369.140625	-43.494934
369.384766	-43.373657
369.628906	-42.837540
369.873047	-42.729137
370.117188	-43.189800
370.361328	-43.368946
370.605469	-42.991905
370.849609	-42.491135
371.093750	-42.105015
371.337891	-41.964443
371.582031	-42.051037
371.826172	-42.569645
372.070313	-43.378792
372.314453	-43.867512
372.558594	-43.931255
372.802734	-44.161629
373.046875	-44.550163
373.291016	-44.250126
373.535156	-43.896530
373.779297	-44.164890
374.023438	-44.732544
374.267578	-45.057827
374.511719	-45.106415
374.755859	-45.488071
375.000000	-46.228073
375.244141	-46.376862
375.488281	-45.949696
375.732422	-45.550060
375.976563	-45.506336
376.220703	-45.528835
376.464844	-45.454521
376.708984	-45.536076
376.953125	-45.709301
377.197266	-45.944824
377.441406	-46.295013
377.685547	-46.724552
377.929688	-47.149666
378.173828	-46.876152
378.417969	-46.123760
378.662109	-46.006802
378.906250	-46.007565
379.150391	-45.201923
379.394531	-44.859726
379.638672	-45.491734
379.882813	-46.003246
380.126953	-45.269703
380.371094	-44.699383
380.615234	-45.040699
380.859375	-45.115818
381.103516	-44.290585
381.347656	-43.825924
381.591797	-44.454876
381.835938	-45.401382
382.080078	-45.317284
382.324219	-45.195698
382.568359	-45.465160
382.812500	-44.742409
383.056641	-43.921490
383.300781	-43.898392
383.544922	-44.235008
383.789063	-44.626247
384.033203	-44.066078
384.277344	-43.813580
384.521484	-44.697029
384.765625	-45.754910
385.009766	-46.073883
385.253906	-45.470798
385.498047	-44.824821
385.742188	-44.067005
385.986328	-43.611526
386.230469	-44.344616
386.474609	-44.154518
386.718750	-41.906048
386.962891	-39.961613
387.207031	-38.919277
387.451172	-39.077061
387.695313	-39.265865
387.939453	-37.529381
388.183594	-37.556778
388.427734	-38.597496
388.671875	-37.437847
388.916016	-36.192341
389.160156	-35.860199
389.404297	-36.269638
389.648438	-36.662769
389.892578	-36.049294
390.136719	-36.731991
390.380859	-38.467392
390.625000	-38.006973
390.869141	-36.774479
391.113281	-36.502785
391.357422	-36.733253
391.601563	-35.021400
391.845703	-33.054054
392.089844	-32.887196
392.333984	-34.144909
392.578125	-35.438866
392.822266	-35.000755
393.066406	-32.794201
393.310547	-31.634647
393.554688	-32.764301
393.798828	-36.115826
394.042969	-38.507004
394.287109	-36.694019
394.531250	-35.601383
394.775391	-36.694412
395.019531	-39.327351
395.263672	-39.358025
395.507813	-38.750893
395.751953	-40.414036
395.996094	-41.652504
396.240234	-40.557426
396.484375	-39.619167
396.728516	-39.486439
396.972656	-40.418301
397.216797	-42.669018
397.460938	-43.473152
397.705078	-41.562168
397.949219	-40.587593
398.193359	-40.445656
398.437500	-40.681034
398.681641	-41.645184
398.925781	-43.082813
399.169922	-44.254032
399.414063	-44.638966
399.658203	-44.721008
399.902344	-45.131512
400.146484	-45.061146
400.390625	-44.664070
400.634766	-44.333981
400.878906	-44.025375
401.123047	-44.294617
401.367188	-44.968407
401.611328	-45.702549
401.855469	-46.413288
402.099609	-46.217854
402.343750	-45.389389
402.587891	-44.898045
402.832031	-44.455395
403.076172	-44.590031
403.320313	-45.315414
403.564453	-45.620983
403.808594	-45.671646
404.052734	-45.698231
404.296875	-45.492916
404.541016	-45.344078
404.785156	-45.758987
405.029297	-46.090141
405.273438	-45.668095
405.517578	-45.093567
405.761719	-45.141403
406.005859	-45.508972
406.250000	-45.886505
406.494141	-46.163269
406.738281	-46.127838
406.982422	-46.178230
407.226563	-46.328308
407.470703	-46.314743
407.714844	-46.195259
407.958984	-46.020653
408.203125	-46.089527
408.447266	-46.620071
408.691406	-47.155888
408.935547	-47.118279
409.179688	-47.251156
409.423828	-47.862579
409.667969	-47.671486
409.912109	-46.625725
410.156250	-45.750435
410.400391	-45.435467
410.644531	-45.488102
410.888672	-45.516827
411.132813	-45.410816
411.376953	-45.208603
411.621094	-44.917709
411.865234	-45.065041
412.109375	-45.424400
412.353516	-45.148624
412.597656	-45.175743
412.841797	-46.165390
413.085938	-47.223255
413.330078	-47.781647
413.574219	-48.336182
413.818359	-48.505699
414.062500	-47.988544
414.306641	-47.600784
414.550781	-47.307171
414.794922	-47.254501
415.039063	-47.256870
415.283203	-46.853157
415.527344	-46.539436
415.771484	-46.265251
416.015625	-45.840488
416.259766	-45.694828
416.503906	-45.901047
416.748047	-45.716042
416.992188	-45.072868
417.236328	-44.551186
417.480469	-43.994076
417.724609	-43.655754
417.968750	-43.647381
418.212891	-43.677063
418.457031	-43.749809
418.701172	-43.572041
418.945313	-43.200535
419.189453	-43.406773
419.433594	-44.088089
419.677734	-44.571079
419.921875	-45.018417
420.166016	-45.718876
420.410156	-46.451206
420.654297	-46.884491
420.898438	-47.016636
421.142578	-47.178532
421.386719	-47.882160
421.630859	-48.714439
421.875000	-48.856548
422.119141	-48.863518
422.363281	-48.913261
422.607422	-48.975021
422.851563	-48.717159
423.095703	-48.282787
423.339844	-48.180492
423.583984	-48.121799
423.828125	-48.090332
424.072266	-48.370468
424.316406	-48.618069
424.560547	-48.061279
424.804688	-47.273560
425.048828	-47.162125
425.292969	-47.580166
425.537109	-47.450424
425.781250	-47.164425
426.025391	-47.263351
426.269531	-47.677177
426.513672	-48.293209
426.757813	-48.702091
427.001953	-49.239346
427.246094	-49.905346
427.490234	-49.792011
427.734375	-49.093689
427.978516	-48.134987
428.222656	-47.100876
428.466797	-46.509766
428.710938	-45.939999
428.955078	-45.130764
429.199219	-44.126869
429.443359	-42.981716
429.687500	-42.339207
429.931641	-42.384960
430.175781	-42.591881
430.419922	-42.617111
430.664063	-42.578747
430.908203	-42.937275
431.152344	-43.877399
431.396484	-44.857597
431.640625	-45.713493
431.884766	-46.840111
432.128906	-47.726677
432.373047	-47.763584
432.617188	-47.936390
432.861328	-47.881130
433.105469	-47.192787
433.349609	-47.141975
433.593750	-47.596626
433.837891	-47.200375
434.082031	-46.477173
434.326172	-46.436253
434.570313	-46.400997
434.814453	-45.973400
435.058594	-45.584461
435.302734	-45.490601
435.546875	-45.667679
435.791016	-45.357670
436.035156	-44.408089
436.279297	-43.418736
436.523438	-43.087971
436.767578	-43.510181
437.011719	-44.099083
437.255859	-44.786293
437.500000	-45.552505
437.744141	-45.968506
437.988281	-46.426846
438.232422	-46.572792
438.476563	-46.120174
438.720703	-45.626102
438.964844	-44.856400
439.208984	-43.781158
439.453125	-42.706074
439.697266	-42.318703
439.941406	-42.122009
440.185547	-41.639748
440.429688	-41.500259
440.673828	-41.885338
440.917969	-41.806702
441.162109	-40.782635
441.406250	-39.461739
441.650391	-38.390667
441.894531	-38.203430
442.138672	-39.740211
442.382813	-42.596661
442.626953	-43.122314
442.871094	-41.922466
443.115234	-40.866711
443.359375	-40.613548
443.603516	-41.667156
443.847656	-43.213326
444.091797	-42.642998
444.335938	-42.401943
444.580078	-44.331181
444.824219	-44.695038
445.068359	-43.564476
445.312500	-43.549618
445.556641	-44.226849
445.800781	-45.291504
446.044922	-45.657028
446.289063	-45.321556
446.533203	-45.303417
446.777344	-45.795830
447.021484	-46.022438
447.265625	-45.920010
447.509766	-45.894222
447.753906	-45.521610
447.998047	-44.444592
448.242188	-43.507648
448.486328	-43.225853
448.730469	-43.392403
448.974609	-43.616360
449.218750	-43.723110
449.462891	-43.717731
449.707031	-43.822212
449.951172	-44.378025
450.195313	-45.345463
450.439453	-46.209183
450.683594	-46.441826
450.927734	-45.652798
451.171875	-44.358383
451.416016	-43.437950
451.660156	-43.042816
451.904297	-42.956856
452.148438	-43.075966
452.392578	-43.236794
452.636719	-43.312366
452.880859	-43.759174
453.125000	-44.793694
453.369141	-45.826485
453.613281	-45.803154
453.857422	-45.130779
454.101563	-44.808010
454.345703	-45.097370
454.589844	-45.263241
454.833984	-44.850170
455.078125	-44.549694
455.322266	-44.558388
455.566406	-44.295181
455.810547	-43.535057
456.054688	-43.094975
456.298828	-43.555241
456.542969	-44.197178
456.787109	-43.927502
457.031250	-43.045208
457.275391	-42.153492
457.519531	-41.777752
457.763672	-42.038982
458.007813	-42.835533
458.251953	-44.047615
458.496094	-45.415039
458.740234	-46.765896
458.984375	-47.921856
459.228516	-47.551338
459.472656	-45.614166
459.716797	-43.619457
459.960938	-41.909203
460.205078	-40.087406
460.449219	-38.572712
460.693359	-38.116165
460.937500	-38.498665
461.181641	-39.538681
461.425781	-40.916454
461.669922	-41.834408
461.914063	-42.287388
462.158203	-42.891121
462.402344	-43.558445
462.646484	-43.205704
462.890625	-41.945759
463.134766	-40.953789
463.378906	-40.694687
463.623047	-41.064671
463.867188	-41.958439
464.111328	-43.337349
464.355469	-44.470249
464.599609	-44.086529
464.843750	-43.100594
465.087891	-42.335297
465.332031	-41.775326
465.576172	-41.653358
465.820313	-42.023537
466.064453	-43.023182
466.308594	-43.450039
466.552734	-43.495380
466.796875	-43.762852
467.041016	-43.614014
467.285156	-43.986973
467.529297	-44.782047
467.773438	-44.182034
468.017578	-43.305000
468.261719	-42.680977
468.505859	-41.928669
468.750000	-41.537373
468.994141	-41.716312
469.238281	-42.265156
469.482422	-43.403023
469.726563	-44.091072
469.970703	-44.200970
470.214844	-44.913765
470.458984	-45.641590
470.703125	-45.792492
470.947266	-45.503777
471.191406	-44.884499
471.435547	-44.565708
471.679688	-44.798691
471.923828	-45.032436
472.167969	-44.837185
472.412109	-44.218952
472.656250	-43.469994
472.900391	-43.235279
473.144531	-43.703678
473.388672	-44.585300
473.632813	-45.292122
473.876953	-45.076015
474.121094	-44.854683
474.365234	-44.772186
474.609375	-44.604855
474.853516	-44.847431
475.097656	-45.480648
475.341797	-45.727440
475.585938	-45.114239
475.830078	-44.954277
476.074219	-45.334167
476.318359	-45.366253
476.562500	-45.250511
476.806641	-44.801285
477.050781	-43.304638
477.294922	-42.113033
477.539063	-41.808128
477.783203	-41.666039
478.027344	-41.345943
478.271484	-41.337887
478.515625	-42.306435
478.759766	-43.438492
479.003906	-44.025635
479.248047	-44.499958
479.492188	-44.557400
479.736328	-44.544617
479.980469	-44.900192
480.224609	-45.098934
480.468750	-44.748936
480.712891	-44.056072
480.957031	-43.945576
481.201172	-43.777687
481.445313	-42.861729
481.689453	-42.482891
481.933594	-42.821396
482.177734	-43.050652
